signature,github_url,stars,fileID,file_path,param,desc
transformers.BertTokenizer.from_pretrained;transformers.BertModel.from_pretrained;transformers.GPT2Tokenizer.from_pretrained;transformers.GPT2LMHeadModel.from_pretrained,github.com/demi6od/ChatBot,173,b027a346c28b40b453cfe943d5299198,demi6od_ChatBot/ChatBot/ChatBotBertGPT/model.py,bert-base-uncased;bert-base-uncased;distilgpt2;distilgpt2,"Pytorch Generative ChatBot (Dialog System) based on RNN, Transformer, Bert and GPT2"
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,340b2dfc78f48882a608064867474701,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/oltqa/testseen-nometa.py,"unknown,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,cache_dir=unknown,use_fast=unknown,revision=unknown,use_auth_token=unknown",DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForCausalLM.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,2a8ecddc896307e2c0aa6bc4d5fd6ed9,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/codeparrot/scripts/human_eval.py,unknown;unknown,Source code for Zalo AI 2021 submission
transformers.T5ForConditionalGeneration.from_pretrained.to;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForCausalLM.from_pretrained.to;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForCausalLM.from_pretrained.to;transformers.AutoTokenizer.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.GPTNeoForCausalLM.from_pretrained.to.eval;transformers.AutoTokenizer.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.GPTNeoForCausalLM.from_pretrained.to.eval;transformers.AutoTokenizer.from_pretrained;transformers.T5ForConditionalGeneration.from_pretrained.to;transformers.AutoTokenizer.from_pretrained,github.com/sylinrl/TruthfulQA,365,bcd2a21263bfa77394d6e0c3eab2db2a,sylinrl_TruthfulQA/TruthfulQA/truthfulqa/models.py,"device;engine,cache_dir=cache_dir;device;engine,cache_dir=cache_dir;device;engine,cache_dir=cache_dir;EleutherAI/gpt-neo-2.7B;;EleutherAI/gpt-neo-2.7B,cache_dir=cache_dir;EleutherAI/gpt-neo-2.7B;;EleutherAI/gpt-neo-2.7B,cache_dir=cache_dir;device;engine,cache_dir=cache_dir",TruthfulQA: Measuring How Models Imitate Human Falsehoods
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/allenai/comet-atomic-2020,201,4619537e1fb0a5bb6452dc86d91e37f2,allenai_comet-atomic-2020/comet-atomic-2020/models/comet_atomic2020_bart/lightning_base.py,"unknown,None=unknown,cache_dir=cache_dir,None=config_kwargs;unknown,cache_dir=cache_dir",
transformers.BertModel.from_pretrained,github.com/yahshibu/nested-ner-tacl2020-transformers,138,244ca1ffa950939d6df153a53ca81c3d,yahshibu_nested-ner-tacl2020-transformers/nested-ner-tacl2020-transformers/model/sequence_labeling.py,bert_model,Implementation of Nested Named Entity Recognition using BERT
transformers.PegasusForConditionalGeneration.from_pretrained;transformers.T5ForConditionalGeneration.from_pretrained,github.com/Shark-NLP/CoNT,142,2eebf942e877421177d0405c376b01da,Shark-NLP_CoNT/CoNT/model/model.py,model_name;model_name,[NeurIPS'22 Spotlight] CoNT: Contrastive Neural Text Generation 
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/facebookresearch/multihop_dense_retrieval,203,1f79f9a36993b294c059271ceedcb832,facebookresearch_multihop_dense_retrieval/multihop_dense_retrieval/mdr/retrieval/interactive_retrieval.py,bert-base-uncased;bert-base-uncased,Multi-hop dense retrieval for question answering
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForTokenClassification.from_pretrained,github.com/salesforce/CodeRL,436,647581888d981bde76ee33a6a9d9e9fa,salesforce_CodeRL/CodeRL/transformers/examples/legacy/token-classification/run_ner.py,"unknown,num_labels=num_labels,id2label=label_map,label2id=Dict,cache_dir=unknown;unknown,cache_dir=unknown,use_fast=unknown;unknown,from_tf=bool,config=config,cache_dir=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForSequenceClassification.from_pretrained,github.com/salesforce/CodeRL,436,ca5dffdd17915dbaca07250ba7e7e14c,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/text-classification/run_xnli.py,"unknown,num_labels=num_labels,finetuning_task=xnli,cache_dir=unknown,revision=unknown,use_auth_token=unknown;unknown,do_lower_case=unknown,cache_dir=unknown,use_fast=unknown,revision=unknown,use_auth_token=unknown;unknown,from_tf=bool,config=config,cache_dir=unknown,revision=unknown,use_auth_token=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.configuration_fsmt.FSMTConfig.from_pretrained,github.com/songhaoyu/BoB,134,796c39666cfe03d7657d286d7f75d6a4,songhaoyu_BoB/BoB/xlibs/convert_fsmt_original_pytorch_checkpoint_to_pytorch.py,pytorch_dump_folder_path,The released codes for ACL 2021 paper 'BoB: BERT Over BERT for Training Persona-based Dialogue Models from Limited Personalized Data'
transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForSequenceClassification.from_pretrained.to;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForSequenceClassification.from_pretrained.to,github.com/AlibabaResearch/DAMO-ConvAI,788,fe720a0c88c1504e08a46fa99a8020ee,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/PRO/train/utils/metrics.py,model_name;model_device;model_name;model_device,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.modeling_xlm_prophetnet.XLMProphetNetForConditionalGeneration.from_pretrained;transformers.modeling_prophetnet.ProphetNetForConditionalGeneration.from_pretrained,github.com/songhaoyu/BoB,134,f7360a1a169fbff5c02ee8a70f6a0583,songhaoyu_BoB/BoB/xlibs/convert_prophetnet_original_pytorch_checkpoint_to_pytorch.py,"prophetnet_checkpoint_path,output_loading_info=True;prophetnet_checkpoint_path,output_loading_info=True",The released codes for ACL 2021 paper 'BoB: BERT Over BERT for Training Persona-based Dialogue Models from Limited Personalized Data'
transformers.AutoFeatureExtractor.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/salesforce/CodeRL,436,3db7af6182ae778f9d6e000b848e93a9,salesforce_CodeRL/CodeRL/transformers/src/transformers/models/trocr/processing_trocr.py,"pretrained_model_name_or_path,None=kwargs;pretrained_model_name_or_path,None=kwargs",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.ResNetConfig.from_pretrained;transformers.ResNetConfig.from_pretrained,github.com/27182812/ChatGLM-LLaMA-chinese-insturct,384,b472e16fa9e078af05c498cbce64a4d6,27182812_ChatGLM-LLaMA-chinese-insturct/ChatGLM-LLaMA-chinese-insturct/src/transformers/models/maskformer/convert_maskformer_resnet_to_pytorch.py,"microsoft/resnet-101,out_features=List;microsoft/resnet-50,out_features=List","探索中文instruct数据在ChatGLM, LLaMA上的微调表现"
transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForSequenceClassification.from_pretrained,github.com/flowersteam/Grounding_LLMs_with_online_RL,137,e73b48c0e7daf6936b6788e3d59e248f,flowersteam_Grounding_LLMs_with_online_RL/Grounding_LLMs_with_online_RL/v0.13.2/accelerate-0.13.2/examples/by_feature/checkpointing.py,"bert-base-cased;bert-base-cased,return_dict=True",We perform functional grounding of LLMs' knowledge in BabyAI-Text
transformers.T5EncoderModel.from_pretrained,github.com/facebookresearch/tart,130,44830395a4378885580c5f2f9d57a999,facebookresearch_tart/tart/TART/src/utils.py,model_name,"Code and model release for the paper ""Task-aware Retrieval with Instructions"" by Asai et al."
transformers.FSMTConfig.from_pretrained,github.com/27182812/ChatGLM-LLaMA-chinese-insturct,384,3a1072d9b0c00cb88c80fae6b8f9e566,27182812_ChatGLM-LLaMA-chinese-insturct/ChatGLM-LLaMA-chinese-insturct/src/transformers/models/fsmt/convert_fsmt_original_pytorch_checkpoint_to_pytorch.py,pytorch_dump_folder_path,"探索中文instruct数据在ChatGLM, LLaMA上的微调表现"
transformers.AutoProcessor.from_pretrained;transformers.Blip2ForConditionalGeneration.from_pretrained,github.com/sail-sg/EditAnything,2813,53425704c90144f4940316b5a95b3a8e,sail-sg_EditAnything/EditAnything/sam2groundingdino_edit.py,"Salesforce/blip2-opt-2.7b;Salesforce/blip2-opt-2.7b,torch_dtype=unknown","Edit anything in images  powered by segment-anything, ControlNet, StableDiffusion, etc."
transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForCausalLM.from_pretrained,github.com/farizrahman4u/loopgpt,1317,34703d93557f8b8774522ac728f16a5b,farizrahman4u_loopgpt/loopgpt/loopgpt/models/hf.py,"model;model,torch_dtype=unknown,load_in_8bit=load_in_8bit,device_map=auto,offload_folder=./offload",Modular Auto-GPT Framework
transformers.AutoModel.from_pretrained,github.com/salesforce/CodeRL,436,7cb96d20699eaf557566cebbb1f0038b,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/fsner/src/fsner/model.py,"pretrained_model_name_or_path,return_dict=True",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoTokenizer.from_pretrained;transformers.AutoModel.from_pretrained,github.com/siddk/voltron-robotics,147,0a5e77373c1819f565f55244fd8e1bac,siddk_voltron-robotics/voltron-robotics/voltron/models/core/vdual.py,"language_model,cache_dir=hf_cache;language_model,cache_dir=hf_cache",Voltron: Language-Driven Representation Learning for Robotics
transformers.Wav2Vec2ForPreTraining.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,e6b5959f87499821066f010f8e6f9e04,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/test_examples.py,tmp_dir,Source code for Zalo AI 2021 submission
transformers.AutoModelForSeq2SeqLM.from_pretrained.to;transformers.AutoTokenizer.from_pretrained,github.com/salesforce/CodeRL,436,19a25c38c41f9892f24d2374fc0d241f,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/seq2seq-distillation/run_eval.py,device;model_name,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/facebookresearch/multihop_dense_retrieval,203,1519833769fae86b40c43cc066fe67f8,facebookresearch_multihop_dense_retrieval/multihop_dense_retrieval/scripts/eval/eval_mhop_fever.py,unknown;unknown,Multi-hop dense retrieval for question answering
transformers.AutoTokenizer.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,7ea2d0dc4b0e2ec839c69a8695e6f70a,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/Condenser/helper/create_train.py,"unknown,use_fast=True",Source code for Zalo AI 2021 submission
transformers.AutoModel.from_pretrained,github.com/facebookresearch/multihop_dense_retrieval,203,21b3441047bc4757900088da7d87427e,facebookresearch_multihop_dense_retrieval/multihop_dense_retrieval/mdr/retrieval/models/mhop_retriever.py,unknown,Multi-hop dense retrieval for question answering
transformers.AutoConfig.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModelForMaskedLM.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,29d7c33816a8e6756391c4d640100445,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/language-modeling/run_mlm_no_trainer.py,"unknown;unknown;unknown,use_fast=unknown;unknown,use_fast=unknown;unknown,from_tf=bool,config=config",Source code for Zalo AI 2021 submission
transformers.TransfoXLCorpus.from_pretrained;transformers.TransfoXLLMHeadModel.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,f912da882ba14fe079138fef1097563c,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/legacy/run_transfo_xl.py,unknown;unknown,Source code for Zalo AI 2021 submission
transformers.AutoConfig.from_pretrained;transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.TFAutoModelForCausalLM.from_pretrained;transformers.TFAutoModelForCausalLM.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,181c1895f2ed3568e7e35f4aeb47d12f,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/tensorflow/language-modeling/run_clm.py,"unknown;unknown;unknown;unknown;checkpoint,config=config;unknown,config=config",Source code for Zalo AI 2021 submission
transformers.models.auto.AutoTokenizer.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,7c93bf5222090d9b26591d06f1a9af67,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/src/transformers/onnx/__main__.py,unknown,Source code for Zalo AI 2021 submission
transformers.LongformerModel.from_pretrained;transformers.LongformerForQuestionAnswering.from_pretrained,github.com/salesforce/CodeRL,436,1f09147f6d6783d7dbaac989746de1e9,salesforce_CodeRL/CodeRL/transformers/src/transformers/models/longformer/convert_longformer_original_pytorch_lightning_to_pytorch.py,longformer_model;longformer_model,This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.AutoModelForSequenceClassification.from_pretrained;transformers.AutoTokenizer.from_pretrained,github.com/facebookresearch/tart,130,757f97bf9ffd6ad1f7dd421d45a30f72,facebookresearch_tart/tart/TART/eval_cross_task.py,model_name_or_path;model_name_or_path,"Code and model release for the paper ""Task-aware Retrieval with Instructions"" by Asai et al."
transformers.GPT2Tokenizer.from_pretrained;transformers.GPT2LMHeadModel.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,25006a0a619167dcbc474331f828c808,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/pcll/generate.py,"gpt2,cache_dir=cache_dir;gpt2,cache_dir=cache_dir",DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,3fd5461738fc27c087b4be1a8dc13e07,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/s2sql/utils/example.py,os.path.join,DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.T5TokenizerFast.from_pretrained;transformers.BartTokenizer.from_pretrained,github.com/ylsung/VL_adapter,187,a64448924e6540e96950aeec316c412f,ylsung_VL_adapter/VL_adapter/VL-T5/src/caption_clip_data.py,"unknown,do_lower_case=unknown;unknown,do_lower_case=unknown","PyTorch code for ""VL-Adapter: Parameter-Efficient Transfer Learning for Vision-and-Language Tasks"" (CVPR2022)"
transformers.Wav2Vec2FeatureExtractor.from_pretrained;transformers.Wav2Vec2Config.from_pretrained,github.com/salesforce/CodeRL,436,32b251eb86a322080f976b77a141eee7,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/wav2vec2/run_pretrain.py,"unknown,cache_dir=unknown,do_normalize=True;unknown,cache_dir=unknown,gradient_checkpointing=unknown",This is the official code for the paper CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning (NeurIPS22).
transformers.RobertaTokenizer.from_pretrained,github.com/AlibabaResearch/DAMO-ConvAI,788,a0507ddee8c9ae1a9ae3cb02a58745a9,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/r2sql/sparc/reranker/predict.py,"roberta-base,max_len=128",DAMO-ConvAI: The official repository which contains the codebase for Alibaba DAMO Conversational AI.
transformers.AutoTokenizer.from_pretrained;transformers.AutoModel.from_pretrained;transformers.AutoModel.from_pretrained;transformers.AutoModel.from_pretrained,github.com/ypwhs/CreativeChatGLM,203,e51182fa3532b09f4e74fd8c5066b885,ypwhs_CreativeChatGLM/CreativeChatGLM/predictors/chatglm_predictor.py,"model_name,trust_remote_code=True,resume_download=True;model_name,trust_remote_code=True,resume_download=True;model_name,trust_remote_code=True,resume_download=True;model_name,trust_remote_code=True,resume_download=True,low_cpu_mem_usage=True,torch_dtype=unknown,device_map=Dict",👋 欢迎来到 ChatGLM 创意世界！你可以使用修订和续写的功能来生成创意内容！
transformers.AutoConfig.from_pretrained;transformers.AutoTokenizer.from_pretrained;transformers.AutoModel.from_pretrained;transformers.AutoModelForCausalLM.from_pretrained;transformers.AutoModelForMaskedLM.from_pretrained;transformers.AutoModelForSequenceClassification.from_pretrained;transformers.AutoModelForQuestionAnswering.from_pretrained,github.com/CuongNN218/zalo_ltr_2021,138,7d93d24dc85c13f494e414df7b7dd3ae,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/hubconf.py,"unknown,None=kwargs;unknown,None=kwargs;unknown,None=kwargs;unknown,None=kwargs;unknown,None=kwargs;unknown,None=kwargs;unknown,None=kwargs",Source code for Zalo AI 2021 submission
