caller,file_path,github_url
Reranker.from_pretrained;MonoBERTReranker.__init__;MonoT5Reranker.__init__,zetaalphavector_inPars/inPars/inpars/rerank.py,github.com/zetaalphavector/inpars
CAGM.__init__,thunlp_OpenBackdoor/OpenBackdoor/openbackdoor/attackers/poisoners/trojanlm_poisoner.py,github.com/thunlp/openbackdoor
TestSummarizationDistiller.test_loss_fn;TestSummarizationDistiller.test_hub_configs,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/seq2seq-distillation/_test_seq2seq_examples.py,github.com/salesforce/coderl
main,bofenghuang_vigogne/vigogne/vigogne/demo/demo_instruct.py,github.com/bofenghuang/vigogne
get_tokenizer;get_model;get_encoded_dim,lucidrains_muse-maskgit-pytorch/muse-maskgit-pytorch/muse_maskgit_pytorch/t5.py,github.com/lucidrains/muse-maskgit-pytorch
get_llm_suggestions,danielgross_teleprompter/teleprompter/main.py,github.com/danielgross/teleprompter
,YuanGongND_whisper-at/whisper-at/src/noise_robust_asr/asr_experiments/transcribe_hubert_large.py,github.com/yuangongnd/whisper-at
apply_delta,tabtoyou_KoLLaVA/KoLLaVA/llava/model/apply_delta.py,github.com/tabtoyou/kollava
eval_model,tabtoyou_KoLLaVA/KoLLaVA/llava/eval/model_qa.py,github.com/tabtoyou/kollava
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/legacy/question-answering/run_squad.py,github.com/cuongnn218/zalo_ltr_2021
SegModel.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/dial-start/model.py,github.com/alibabaresearch/damo-convai
CLM.load_model,shmsw25_FActScore/FActScore/factscore/clm.py,github.com/shmsw25/factscore
,jonatasgrosman_wav2vec2-sprint/wav2vec2-sprint/common_voice_usage.py,github.com/jonatasgrosman/wav2vec2-sprint
main,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/rag/eval_rag.py,github.com/salesforce/coderl
ImageCaptioning.__init__;T2I.__init__,AIGC-Audio_AudioGPT/AudioGPT/audio-chatgpt.py,github.com/aigc-audio/audiogpt
RNAClassifier.__init__,yangheng95_PyABSA/PyABSA/pyabsa/tasks/RNAClassification/prediction/rna_classifier.py,github.com/yangheng95/pyabsa
ParaphraseSteps.__init__,facebookresearch_ParlAI/ParlAI/parlai/tasks/reasoning/reason_types/step_by_step.py,github.com/facebookresearch/parlai
RNACTrainingInstructor._load_dataset_and_prepare_dataloader,yangheng95_PyABSA/PyABSA/pyabsa/tasks/_Archive/RNAClassification/instructor/rnac_instructor.py,github.com/yangheng95/pyabsa
ClipEmbedder.__init__,NyanNyanovich_nyan/nyan/nyan/clip.py,github.com/nyannyanovich/nyan
,arpitbansal297_Universal-Guided-Diffusion/Universal-Guided-Diffusion/stable-diffusion-guided/scripts/face_detection.py,github.com/arpitbansal297/universal-guided-diffusion
BartModel.__init__,fastnlp_CPT/CPT/pretrain/megatron/model/hfbert_model.py,github.com/fastnlp/cpt
Scorer.__init__,naver_gdc/gdc/dpg/gdc/scorer.py,github.com/naver/gdc
,egorsmkv_speech-recognition-uk/speech-recognition-uk/speech-to-text/test_data2vec.py,github.com/egorsmkv/speech-recognition-uk
FlaxHybridCLIP.from_text_vision_pretrained,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/jax-projects/hybrid_clip/modeling_hybrid_clip.py,github.com/salesforce/coderl
,qanastek_HugsVision/HugsVision/recipes/kvasir_v2/binary_classification/train_example_deit.py,github.com/qanastek/hugsvision
main,fastnlp_CPT/CPT/finetune/classification/run_clue_prompt.py,github.com/fastnlp/cpt
,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/speech-recognition/run_speech_recognition_ctc.py,github.com/salesforce/coderl
load_quant,ypwhs_CreativeChatGLM/CreativeChatGLM/gptq/llama.py,github.com/ypwhs/creativechatglm
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/language-modeling/run_mlm.py,github.com/cuongnn218/zalo_ltr_2021
InPars.__init__,zetaalphavector_inPars/inPars/inpars/inpars.py,github.com/zetaalphavector/inpars
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/quantization-qdqbert/run_quant_qa.py,github.com/cuongnn218/zalo_ltr_2021
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/language-modeling/run_mlm_wwm.py,github.com/voidism/diffcse
main,bofenghuang_vigogne/vigogne/vigogne/data/translate_oasst_trees.py,github.com/bofenghuang/vigogne
FrozenCLIPEmbedder.__init__,VideoCrafter_VideoCrafter/VideoCrafter/lvdm/models/modules/condition_modules.py,github.com/videocrafter/videocrafter
Detr.__init__,qanastek_HugsVision/HugsVision/hugsvision/models/Detr.py,github.com/qanastek/hugsvision
main,guifaChild_text_to_vedio/text_to_vedio/ChatGLM-6B-main/ptuning/web_demo.py,github.com/guifachild/text_to_vedio
PretrainedEncoder.__init__,memray_OpenNMT-kpg-release/OpenNMT-kpg-release/onmt/encoders/pretrained_encoder.py,github.com/memray/opennmt-kpg-release
ASR.__init__,ashawkey_RAD-NeRF/RAD-NeRF/nerf/asr.py,github.com/ashawkey/rad-nerf
LLaMa.__init__,ypwhs_CreativeChatGLM/CreativeChatGLM/predictors/llama.py,github.com/ypwhs/creativechatglm
main,johannakarras_DreamPose/DreamPose/finetune-unet.py,github.com/johannakarras/dreampose
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/legacy/question-answering/run_squad.py,github.com/voidism/diffcse
BERTSubsumptionClassifierTrainer.__init__,KRR-Oxford_DeepOnto/DeepOnto/src/deeponto/subs/bertsubs/bert_classifier.py,github.com/krr-oxford/deeponto
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/legacy/run_transfo_xl.py,github.com/voidism/diffcse
main,tabtoyou_KoLLaVA/KoLLaVA/llava/serve/cli.py,github.com/tabtoyou/kollava
,lensterxyz_lenster/lenster/packages/ai/locale_route.py,github.com/lensterxyz/lenster
FrozenT5Embedder.__init__;FrozenCLIPEmbedder.__init__,Anything-of-anything_Anything-3D/Anything-3D/AnyObject3D/src/3DFuse/ldm/modules/encoders/modules.py,github.com/anything-of-anything/anything-3d
MultiDiffusion.__init__,omerbt_MultiDiffusion/MultiDiffusion/panorama.py,github.com/omerbt/multidiffusion
VLBertModelWithDisam.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/dstc11-simmc/task1/model/backbone.py,github.com/alibabaresearch/damo-convai
pww_load_tools,cloneofsimo_paint-with-words-sd/paint-with-words-sd/paint_with_words/paint_with_words.py,github.com/cloneofsimo/paint-with-words-sd
main,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/rag-end2end-retriever/eval_rag.py,github.com/salesforce/coderl
Orthography.create_processor;main,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/wav2vec2/run_asr.py,github.com/salesforce/coderl
GraphInputLayerPLM.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/star/LGESQL/sparc/model/encoder/graph_input.py,github.com/alibabaresearch/damo-convai
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/legacy/multiple_choice/run_multiple_choice.py,github.com/voidism/diffcse
ObjectDetectionTrainer.__init__,qanastek_HugsVision/HugsVision/build/lib/hugsvision/nnet/ObjectDetectionTrainer.py,github.com/qanastek/hugsvision
TextEncoder.__init__,AIGC-Audio_AudioGPT/AudioGPT/text_to_audio/Make_An_Audio/ldm/modules/encoders/CLAP/clap.py,github.com/aigc-audio/audiogpt
NPM.load_model;NPM.__init__,shmsw25_FActScore/FActScore/factscore/npm.py,github.com/shmsw25/factscore
,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/robust-speech-event/run_speech_recognition_ctc_bnb.py,github.com/salesforce/coderl
Git.__init__,theovercomer8_captionr/captionr/captionr/git_cap.py,github.com/theovercomer8/captionr
VGen.__init__,siddk_voltron-robotics/voltron-robotics/voltron/models/core/vgen.py,github.com/siddk/voltron-robotics
,egorsmkv_speech-recognition-uk/speech-recognition-uk/speech-to-text/test_wav2vec_lm.py,github.com/egorsmkv/speech-recognition-uk
main,huggingface_instruction-tuned-sd/instruction-tuned-sd/train_instruct_pix2pix.py,github.com/huggingface/instruction-tuned-sd
Discriminator.__init__,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/pplm/run_pplm_discrim_train.py,github.com/salesforce/coderl
build_model;build_tokenizer,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/deep-thinking/models/huggingface.py,github.com/alibabaresearch/damo-convai
HuggingFaceModel.init_model,Xpitfire_symbolicai/symbolicai/symai/backend/services/huggingface_seq2seqlm_server.py,github.com/xpitfire/symbolicai
T5Gen_Model.__init__,awslabs_pptod/pptod/Pretraining/modelling/T5Model.py,github.com/awslabs/pptod
main,salesforce_CodeRL/CodeRL/transformers/examples/legacy/run_language_modeling.py,github.com/salesforce/coderl
main,sail-sg_EditAnything/EditAnything/utils/texutal_inversion.py,github.com/sail-sg/editanything
,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/jax-projects/dataset-streaming/run_mlm_flax_stream.py,github.com/salesforce/coderl
GPT2Decoder._init_from_pretrained,facebookresearch_ParlAI/ParlAI/parlai/agents/hugging_face/gpt2.py,github.com/facebookresearch/parlai
FrozenT5Embedder.__init__;FrozenCLIPEmbedder.__init__,salesforce_UniControl/UniControl/ldm/modules/encoders/modules.py,github.com/salesforce/unicontrol
ChineseHubert.__init__;ChineseHubertSoft.__init__,fishaudio_fish-diffusion/fish-diffusion/fish_diffusion/modules/feature_extractors/chinese_hubert.py,github.com/fishaudio/fish-diffusion
BERTTokenizer.__init__;FrozenBLIPImageEmbedder.__init__;FrozenCLIPEmbedder.__init__;FrozenCLIPEmbedderV2.__init__;FrozenCLIPImageEmbedder.__init__,kangyeolk_Paint-by-Sketch/Paint-by-Sketch/ldm/modules/encoders/modules.py,github.com/kangyeolk/paint-by-sketch
,bminixhofer_wtpsplit/wtpsplit/scripts/export_to_onnx.py,github.com/bminixhofer/wtpsplit
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/question-answering/run_seq2seq_qa.py,github.com/salesforce/coderl
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/multiple-choice/run_swag.py,github.com/salesforce/coderl
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/summarization/run_summarization.py,github.com/salesforce/coderl
load_model,andreamad8_FSB/FSB/demo/app_parsing.py,github.com/andreamad8/fsb
CodeDefectDetector.__init__,yangheng95_PyABSA/PyABSA/pyabsa/tasks/CodeDefectDetection/prediction/code_defect_detector.py,github.com/yangheng95/pyabsa
AdversarialModel.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/star/data_systhesis/snowball/evaluator/models/adversarial_evaluator.py,github.com/alibabaresearch/damo-convai
ContentDetector.__init__,ShihaoZhaoZSH_Uni-ControlNet/Uni-ControlNet/annotator/content/__init__.py,github.com/shihaozhaozsh/uni-controlnet
write_model,chrisociepa_allamo/allamo/export_to_hf.py,github.com/chrisociepa/allamo
patch_config;eval_model,tabtoyou_KoLLaVA/KoLLaVA/llava/eval/model_vqa.py,github.com/tabtoyou/kollava
main,salesforce_CodeRL/CodeRL/transformers/examples/flax/question-answering/run_qa.py,github.com/salesforce/coderl
,kangyeolk_Paint-by-Sketch/Paint-by-Sketch/scripts/folder_inference.py,github.com/kangyeolk/paint-by-sketch
generate_summaries_or_translations,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/seq2seq-distillation/run_eval.py,github.com/cuongnn218/zalo_ltr_2021
T5Trainer,clue-ai_ChatYuan/ChatYuan/distributed-training/train.py,github.com/clue-ai/chatyuan
training_function;get_dataloaders,flowersteam_Grounding_LLMs_with_online_RL/Grounding_LLMs_with_online_RL/v0.13.2/accelerate-0.13.2/examples/by_feature/gradient_accumulation.py,github.com/flowersteam/grounding_llms_with_online_rl
,egorsmkv_speech-recognition-uk/speech-recognition-uk/speech-to-text/test_mctc.py,github.com/egorsmkv/speech-recognition-uk
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/text-classification/run_glue.py,github.com/salesforce/coderl
model_fn,aws-samples_aws-genai-llm-chatbot/aws-genai-llm-chatbot/lib/semantic-search/embeddings-model/inference.py,github.com/aws-samples/aws-genai-llm-chatbot
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/mm-imdb/run_mmimdb.py,github.com/cuongnn218/zalo_ltr_2021
,jim-schwoebel_allie/allie/features/audio_features/featurize.py,github.com/jim-schwoebel/allie
StableDiffusion.__init__,songrise_AvatarCraft/AvatarCraft/models/diffusion.py,github.com/songrise/avatarcraft
ProsodyModel.__init__,Executedone_Chinese-FastSpeech2/Chinese-FastSpeech2/BertProsody/model.py,github.com/executedone/chinese-fastspeech2
main,wzhouad_ATLOP/ATLOP/train.py,github.com/wzhouad/atlop
ExamplesTests.test_run_wav2vec2_pretraining;ExamplesTests.test_run_vit_mae_pretraining,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/test_examples.py,github.com/salesforce/coderl
main,allenai_real-toxicity-prompts/real-toxicity-prompts/scripts/evaluation/run_language_modeling_webtext.py,github.com/allenai/real-toxicity-prompts
BERT.__init__,alirezazareian_ovr-cnn/ovr-cnn/maskrcnn_benchmark/modeling/language_backbone/transformers.py,github.com/alirezazareian/ovr-cnn
MLMVictim.__init__,thunlp_OpenBackdoor/OpenBackdoor/openbackdoor/victims/mlms.py,github.com/thunlp/openbackdoor
AspectExtractor.__init__,yangheng95_PyABSA/PyABSA/pyabsa/tasks/AspectTermExtraction/prediction/aspect_extractor.py,github.com/yangheng95/pyabsa
load_plm,RUCAIBox_UniSRec/UniSRec/dataset/preprocessing/utils.py,github.com/rucaibox/unisrec
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/flax/vision/run_image_classification.py,github.com/cuongnn218/zalo_ltr_2021
main,bofenghuang_vigogne/vigogne/scripts/export_state_dict_checkpoint.py,github.com/bofenghuang/vigogne
,bminixhofer_wtpsplit/wtpsplit/wtpsplit/evaluation/punct_annotation_wtp.py,github.com/bminixhofer/wtpsplit
main,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/robust-speech-event/eval.py,github.com/salesforce/coderl
InfillingModel.__init__,dpfried_incoder/incoder/example_batched_usage.py,github.com/dpfried/incoder
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/language-modeling/run_clm.py,github.com/salesforce/coderl
main,kmeng01_memit/memit/experiments/evaluate.py,github.com/kmeng01/memit
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/legacy/token-classification/run_tf_ner.py,github.com/cuongnn218/zalo_ltr_2021
run_experiment,Guzpenha_transformer_rankers/transformer_rankers/transformer_rankers/examples/t5_ranker.py,github.com/guzpenha/transformer_rankers
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/multiple-choice/run_swag_no_trainer.py,github.com/cuongnn218/zalo_ltr_2021
StableDiffusion.__init__,junshutang_Make-It-3D/Make-It-3D/nerf/sd.py,github.com/junshutang/make-it-3d
predict_image,qanastek_HugsVision/HugsVision/recipes/HAM10000/binary_classification/gradio/app.py,github.com/qanastek/hugsvision
,pliang279_MultiBench/MultiBench/datasets/affect/get_bert_embedding.py,github.com/pliang279/multibench
main,salesforce_CodeRL/CodeRL/transformers/examples/flax/summarization/run_summarization_flax.py,github.com/salesforce/coderl
get_model,guifaChild_text_to_vedio/text_to_vedio/ChatGLM-6B-main/web_demo2.py,github.com/guifachild/text_to_vedio
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/legacy/run_openai_gpt.py,github.com/cuongnn218/zalo_ltr_2021
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/question-answering/run_qa_no_trainer.py,github.com/salesforce/coderl
,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/codeparrot/scripts/codeparrot_training.py,github.com/salesforce/coderl
ModelLoader._load_internal,gitmylo_audio-webui/audio-webui/webui/modules/models.py,github.com/gitmylo/audio-webui
,zetaalphavector_inPars/inPars/inpars/train.py,github.com/zetaalphavector/inpars
DiffCSE.__init__,voidism_DiffCSE/DiffCSE/diffcse/tool.py,github.com/voidism/diffcse
main,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/codeparrot/scripts/human_eval.py,github.com/salesforce/coderl
TextModel.__init__,YeexiaoZheng_Multimodal-Sentiment-Analysis/Multimodal-Sentiment-Analysis/Models/HSTECModel.py,github.com/yeexiaozheng/multimodal-sentiment-analysis
,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/proton/preprocess/test_prob.py,github.com/alibabaresearch/damo-convai
BertPretrain.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/space-3/trippy/bert_models.py,github.com/alibabaresearch/damo-convai
convert_pl_to_hf,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/seq2seq-distillation/convert_pl_checkpoint_to_hf.py,github.com/cuongnn218/zalo_ltr_2021
FrozenT5Embedder.__init__;FrozenCLIPEmbedder.__init__;FrozenByT5Embedder.__init__,Mikubill_naifu-diffusion/naifu-diffusion/lib/sgm/encoder.py,github.com/mikubill/naifu-diffusion
BertConversionUtils.load_bert_state,facebookresearch_ParlAI/ParlAI/parlai/agents/rag/conversion_utils.py,github.com/facebookresearch/parlai
main,johannakarras_DreamPose/DreamPose/finetune-vae.py,github.com/johannakarras/dreampose
APCEnsembler.__init__,yangheng95_PyABSA/PyABSA/pyabsa/tasks/AspectPolarityClassification/instructor/ensembler.py,github.com/yangheng95/pyabsa
,rinnakk_japanese-pretrained-models/japanese-pretrained-models/src/task/pretrain_gpt2/checkpoint2huggingface.py,github.com/rinnakk/japanese-pretrained-models
load_model_on_gpus,guifaChild_text_to_vedio/text_to_vedio/ChatGLM-6B-main/utils.py,github.com/guifachild/text_to_vedio
,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/codeparrot/scripts/codeparrot_training.py,github.com/cuongnn218/zalo_ltr_2021
LanguageModelingModel.__init__,declare-lab_RECCON/RECCON/simpletransformers/language_modeling/language_modeling_model.py,github.com/declare-lab/reccon
ProteinRegressor.__init__,yangheng95_PyABSA/PyABSA/pyabsa/tasks/_Archive/ProteinRegression/prediction/protein_regressor.py,github.com/yangheng95/pyabsa
T5.__init__,zhoujx4_NLP-Series-sentence-embeddings/NLP-Series-sentence-embeddings/sentence_transformers/models/T5.py,github.com/zhoujx4/nlp-series-sentence-embeddings
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/question-answering/run_qa_beam_search_no_trainer.py,github.com/salesforce/coderl
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/summarization/run_summarization_no_trainer.py,github.com/cuongnn218/zalo_ltr_2021
BertRetrieverSingle.__init__;MomentumRetriever.__init__;RobertaRetrieverSingle.__init__;RobertaCtxEncoder.__init__;CtxEncoder.__init__,facebookresearch_multihop_dense_retrieval/multihop_dense_retrieval/mdr/retrieval/models/retriever.py,github.com/facebookresearch/multihop_dense_retrieval
main,danielgross_LlamaAcademy/LlamaAcademy/export_hf.py,github.com/danielgross/llamaacademy
Preprocessor.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/graphix/data_all_in/preprocess/common_utils_proton.py,github.com/alibabaresearch/damo-convai
T5Gen_Model.__init__,awslabs_pptod/pptod/DST/modelling/T5Model.py,github.com/awslabs/pptod
load_decoder,NVlabs_prismer/prismer/model/modules/roberta.py,github.com/nvlabs/prismer
UnifiedRetriever.__init__;RobertaNQRetriever.__init__;BertNQRetriever.__init__,facebookresearch_multihop_dense_retrieval/multihop_dense_retrieval/mdr/retrieval/models/unified_retriever.py,github.com/facebookresearch/multihop_dense_retrieval
